যিহুদী	161	false	canonical	zihudii	ইহুদী	DICTIONARY	ইহুদী|যিহুদিয়া|যিহুদিয়া|জিহুদী	oov
যিহুদী	161	false	typist	jihudi	ইহুদি	DICTIONARY	ইহুদি|ইহুদী|জিহাদি|জিহুদি	oov
জড়	160	true	canonical	jor	জোর	DICTIONARY	জোর|জ্বর|জোড়|যোড়|জর|ঝড়	ranking_other
তাঁরা	160	true	canonical	tara	তারা	DICTIONARY	তারা|টারা|টায়রা|তারায়|তাড়া|tara	chandrabindu_dropped,inflected
কথ	158	false	canonical	koth	কঠ	DICTIONARY	কঠ|কথ্য|কথা|কোথায়|কঠিন|কোথাও	oov,dental_retroflex
তাছাদের	157	false	typist	tachader	তাহাদের	DICTIONARY	তাহাদের|তাছাড়া|তাছাড়াও|তাচাদের	oov,inflected
ণিনি	156	false	canonical	nini	নিনি	DICTIONARY	নিনি|নিইনি|নিন|নিনজা|নিনিয়া|ঞিঞি	oov,na_nna
গবর্ণর	154	false	canonical	gobornor	গভর্নর	DICTIONARY	গভর্নর|গভর্ণর|গবর্নমেন্ট	oov
আবশুক	153	false	typist	abosuk	বসুক	DICTIONARY	বসুক|অবস্থিত|আবশ্যক|বসুকে|আবশ্যকীয়|আবসুক	oov,vowel_initial
প্রজ	153	false	canonical	proj	প্রোজ	DICTIONARY	প্রোজ|প্রজাতন্ত্র|প্রজাতি|প্রজন্মের|প্রজনন|প্রজন্ম	oov
পাশের	152	true	typist	paser	পাসের	DICTIONARY	পাসের|পাসেও|পেপার|পাঁকে|paser|পাছের	sibilant,inflected
স্বত্রে	152	false	canonical	swotre	স্বরে	ENGLISH_LEXICON	স্বরে|স্বতন্ত্র|স্বত্ব|স্বতঃস্ফূর্ত|swore|সুত্রে	oov,conjunct_shape,inflected
মিষ্ট	151	true	typist	mist	মিস্ট	DICTIONARY	মিস্ট|মিস্টার|মিস্টি|মিস্ত্রি|মিস্ত্রী|mist	sibilant
শাদা	151	true	typist	sada	সাদা	DICTIONARY	সাদা|সাদামাটা|সাদাসিধে|সাদ|সাদাকালো|sada	sibilant
তাহীকে	150	false	typist	tahike	ঠিকে	DICTIONARY	ঠিকে|তাহির|তাহিরপুর|তাহিতিতে|তাহিরকে|তাহিকে	oov,inflected
ক্রিয়	149	false	canonical	kriy	ক্রিয়া	DICTIONARY	ক্রিয়া|ক্রিয়ার|ক্রিয়াকলাপ|ক্রিয়াশীল|ক্রিয়াপদ|ক্রিয়েটিভ	oov
বশে	149	true	typist	bose	বসে	DICTIONARY	বসে|বসছে|বোজ|বসের|বসেন|bose	sibilant
ভাববাণী	149	false	canonical	bhabobanii	ভাব বাণী	DICTIONARY	ভাব বাণী|ভাববাচ্য|ভাববাদী|ভাববাদ|ভাববার|ভাববানী	oov,split
ভাববাণী	149	false	typist	vabobani	ভাববানি	CLEAN_TRANSLITERATION	ভাববানি	oov
